nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity,    x-coordinate,    y-coordinate
     12890, 9.218750000E-01, 7.734375000E-01, 5.520168316E-02,-8.369645577E-02,-4.925273608E-01, 9.218750000E-01, 7.734375000E-01
     12891, 9.296875000E-01, 7.734375000E-01, 5.767657060E-02,-7.472788651E-02,-4.745787906E-01, 9.296875000E-01, 7.734375000E-01
     12892, 9.375000000E-01, 7.734375000E-01, 5.944380487E-02,-6.472010034E-02,-4.498110741E-01, 9.375000000E-01, 7.734375000E-01
     12893, 9.453125000E-01, 7.734375000E-01, 6.046585777E-02,-5.402943983E-02,-4.179354677E-01, 9.453125000E-01, 7.734375000E-01
     12894, 9.531250000E-01, 7.734375000E-01, 6.072059505E-02,-4.308626927E-02,-3.788000001E-01, 9.531250000E-01, 7.734375000E-01
     12895, 9.609375000E-01, 7.734375000E-01, 6.022083053E-02,-3.236697935E-02,-3.324056006E-01, 9.609375000E-01, 7.734375000E-01
     12896, 9.687500000E-01, 7.734375000E-01, 5.895301917E-02,-2.240673153E-02,-2.788950155E-01, 9.687500000E-01, 7.734375000E-01
     12897, 9.765625000E-01, 7.734375000E-01, 5.699662321E-02,-1.371274233E-02,-2.185343038E-01, 9.765625000E-01, 7.734375000E-01
     12898, 9.843750000E-01, 7.734375000E-01, 5.431027597E-02,-6.915317024E-03,-1.516743900E-01, 9.843750000E-01, 7.734375000E-01
     12899, 9.921875000E-01, 7.734375000E-01, 5.196755687E-02,-2.331504696E-03,-7.871155885E-02, 9.921875000E-01, 7.734375000E-01
     12900, 1.000000000E+00, 7.734375000E-01, 5.118990852E-02, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 7.734375000E-01
     12901, 1.734723476E-16, 7.812500000E-01,-6.148371078E-02, 0.000000000E+00, 0.000000000E+00, 1.734723476E-16, 7.812500000E-01
     12902, 7.812500000E-03, 7.812500000E-01,-6.173264903E-02,-6.586581366E-04, 2.798441607E-02, 7.812500000E-03, 7.812500000E-01
     12903, 1.562500000E-02, 7.812500000E-01,-6.247396643E-02,-1.984291717E-03, 5.425443675E-02, 1.562500000E-02, 7.812500000E-01
     12904, 2.343750000E-02, 7.812500000E-01,-6.336575025E-02,-4.001497256E-03, 7.870551267E-02, 2.343750000E-02, 7.812500000E-01
     12905, 3.125000000E-02, 7.812500000E-01,-6.411265789E-02,-6.649008943E-03, 1.012577162E-01, 3.125000000E-02, 7.812500000E-01
     12906, 3.906250000E-02, 7.812500000E-01,-6.472415692E-02,-9.777125633E-03, 1.218761720E-01, 3.906250000E-02, 7.812500000E-01
     12907, 4.687500000E-02, 7.812500000E-01,-6.517930059E-02,-1.326830332E-02, 1.405619041E-01, 4.687500000E-02, 7.812500000E-01
     12908, 5.468750000E-02, 7.812500000E-01,-6.548279357E-02,-1.699603316E-02, 1.573486607E-01, 5.468750000E-02, 7.812500000E-01
     12909, 6.250000000E-02, 7.812500000E-01,-6.563279334E-02,-2.084774539E-02, 1.722961471E-01, 6.250000000E-02, 7.812500000E-01
     12910, 7.031250000E-02, 7.812500000E-01,-6.563587748E-02,-2.471876294E-02, 1.854847821E-01, 7.031250000E-02, 7.812500000E-01
     12911, 7.812500000E-02, 7.812500000E-01,-6.549982136E-02,-2.851780318E-02, 1.970101413E-01, 7.812500000E-02, 7.812500000E-01
     12912, 8.593750000E-02, 7.812500000E-01,-6.523574648E-02,-3.216603791E-02, 2.069781909E-01, 8.593750000E-02, 7.812500000E-01
     12913, 9.375000000E-02, 7.812500000E-01,-6.485659907E-02,-3.559800862E-02, 2.155010650E-01, 9.375000000E-02, 7.812500000E-01
     12914, 1.015625000E-01, 7.812500000E-01,-6.437630787E-02,-3.876071757E-02, 2.226933950E-01, 1.015625000E-01, 7.812500000E-01
     12915, 1.093750000E-01, 7.812500000E-01,-6.380981763E-02,-4.161270327E-02, 2.286697854E-01, 1.093750000E-01, 7.812500000E-01
     12916, 1.171875000E-01, 7.812500000E-01,-6.317383166E-02,-4.412359780E-02, 2.335422599E-01, 1.171875000E-01, 7.812500000E-01
     12917, 1.250000000E-01, 7.812500000E-01,-6.248397956E-02,-4.627284762E-02, 2.374182441E-01, 1.250000000E-01, 7.812500000E-01
     12918, 1.328125000E-01, 7.812500000E-01,-6.175525051E-02,-4.804778762E-02, 2.403998858E-01, 1.328125000E-01, 7.812500000E-01
     12919, 1.406250000E-01, 7.812500000E-01,-6.100375592E-02,-4.944354172E-02, 2.425826794E-01, 1.406250000E-01, 7.812500000E-01
     12920, 1.484375000E-01, 7.812500000E-01,-6.024072547E-02,-5.046203591E-02, 2.440553717E-01, 1.484375000E-01, 7.812500000E-01
     12921, 1.562500000E-01, 7.812500000E-01,-5.946219481E-02,-5.110193330E-02, 2.449005332E-01, 1.562500000E-01, 7.812500000E-01
     12922, 1.640625000E-01, 7.812500000E-01,-5.871002005E-02,-5.137497914E-02, 2.451976393E-01, 1.640625000E-01, 7.812500000E-01
     12923, 1.718750000E-01, 7.812500000E-01,-5.801235814E-02,-5.130631339E-02, 2.450100218E-01, 1.718750000E-01, 7.812500000E-01
     12924, 1.796875000E-01, 7.812500000E-01,-5.734033868E-02,-5.090137139E-02, 2.443937953E-01, 1.796875000E-01, 7.812500000E-01
     12925, 1.875000000E-01, 7.812500000E-01,-5.669720787E-02,-5.017085011E-02, 2.434086969E-01, 1.875000000E-01, 7.812500000E-01
     12926, 1.953125000E-01, 7.812500000E-01,-5.610640612E-02,-4.913750519E-02, 2.421046107E-01, 1.953125000E-01, 7.812500000E-01
     12927, 2.031250000E-01, 7.812500000E-01,-5.557763129E-02,-4.781934692E-02, 2.405238964E-01, 2.031250000E-01, 7.812500000E-01
     12928, 2.109375000E-01, 7.812500000E-01,-5.511156428E-02,-4.623524507E-02, 2.387043359E-01, 2.109375000E-01, 7.812500000E-01
     12929, 2.187500000E-01, 7.812500000E-01,-5.471325415E-02,-4.440295788E-02, 2.366795858E-01, 2.187500000E-01, 7.812500000E-01
     12930, 2.265625000E-01, 7.812500000E-01,-5.438667869E-02,-4.234079123E-02, 2.344786907E-01, 2.265625000E-01, 7.812500000E-01
     12931, 2.343750000E-01, 7.812500000E-01,-5.413501927E-02,-4.006663197E-02, 2.321268988E-01, 2.343750000E-01, 7.812500000E-01
     12932, 2.421875000E-01, 7.812500000E-01,-5.396015516E-02,-3.759784052E-02, 2.296459257E-01, 2.421875000E-01, 7.812500000E-01
     12933, 2.500000000E-01, 7.812500000E-01,-5.386325761E-02,-3.495130834E-02, 2.270541680E-01, 2.500000000E-01, 7.812500000E-01
     12934, 2.578125000E-01, 7.812500000E-01,-5.384533103E-02,-3.214312080E-02, 2.243673656E-01, 2.578125000E-01, 7.812500000E-01
     12935, 2.656250000E-01, 7.812500000E-01,-5.390718853E-02,-2.918891970E-02, 2.215987205E-01, 2.656250000E-01, 7.812500000E-01
     12936, 2.734375000E-01, 7.812500000E-01,-5.404924233E-02,-2.610322630E-02, 2.187590826E-01, 2.734375000E-01, 7.812500000E-01
     12937, 2.812500000E-01, 7.812500000E-01,-5.427063452E-02,-2.290036810E-02, 2.158572705E-01, 2.812500000E-01, 7.812500000E-01
     12938, 2.890625000E-01, 7.812500000E-01,-5.457037143E-02,-1.959428277E-02, 2.129002312E-01, 2.890625000E-01, 7.812500000E-01
     12939, 2.968750000E-01, 7.812500000E-01,-5.494767286E-02,-1.619769803E-02, 2.098933078E-01, 2.968750000E-01, 7.812500000E-01
     12940, 3.046875000E-01, 7.812500000E-01,-5.540116583E-02,-1.272307072E-02, 2.068403466E-01, 3.046875000E-01, 7.812500000E-01
     12941, 3.125000000E-01, 7.812500000E-01,-5.592924376E-02,-9.182243295E-03, 2.037439569E-01, 3.125000000E-01, 7.812500000E-01
     12942, 3.203125000E-01, 7.812500000E-01,-5.652996055E-02,-5.586593384E-03, 2.006055940E-01, 3.203125000E-01, 7.812500000E-01
     12943, 3.281250000E-01, 7.812500000E-01,-5.720116420E-02,-1.947022029E-03, 1.974257068E-01, 3.281250000E-01, 7.812500000E-01
     12944, 3.359375000E-01, 7.812500000E-01,-5.794046478E-02, 1.725980253E-03, 1.942038395E-01, 3.359375000E-01, 7.812500000E-01
     12945, 3.437500000E-01, 7.812500000E-01,-5.874526032E-02, 5.422307678E-03, 1.909387369E-01, 3.437500000E-01, 7.812500000E-01
     12946, 3.515625000E-01, 7.812500000E-01,-5.961272308E-02, 9.132194572E-03, 1.876284390E-01, 3.515625000E-01, 7.812500000E-01
     12947, 3.593750000E-01, 7.812500000E-01,-6.053976306E-02, 1.284620186E-02, 1.842703624E-01, 3.593750000E-01, 7.812500000E-01
     12948, 3.671875000E-01, 7.812500000E-01,-6.152315132E-02, 1.655521539E-02, 1.808613074E-01, 3.671875000E-01, 7.812500000E-01
     12949, 3.750000000E-01, 7.812500000E-01,-6.256000445E-02, 2.025026146E-02, 1.773975279E-01, 3.750000000E-01, 7.812500000E-01
     12950, 3.828125000E-01, 7.812500000E-01,-6.364724631E-02, 2.392258447E-02, 1.738749572E-01, 3.828125000E-01, 7.812500000E-01
     12951, 3.906250000E-01, 7.812500000E-01,-6.478012001E-02, 2.756369891E-02, 1.702892116E-01, 3.906250000E-01, 7.812500000E-01
     12952, 3.984375000E-01, 7.812500000E-01,-6.595344422E-02, 3.116507857E-02, 1.666354118E-01, 3.984375000E-01, 7.812500000E-01
     12953, 4.062500000E-01, 7.812500000E-01,-6.716349690E-02, 3.471843626E-02, 1.629084544E-01, 4.062500000E-01, 7.812500000E-01
     12954, 4.140625000E-01, 7.812500000E-01,-6.840638385E-02, 3.821562703E-02, 1.591030757E-01, 4.140625000E-01, 7.812500000E-01
     12955, 4.218750000E-01, 7.812500000E-01,-6.967747993E-02, 4.164841547E-02, 1.552136554E-01, 4.218750000E-01, 7.812500000E-01
     12956, 4.296875000E-01, 7.812500000E-01,-7.097186857E-02, 4.500874558E-02, 1.512343750E-01, 4.296875000E-01, 7.812500000E-01
     12957, 4.375000000E-01, 7.812500000E-01,-7.228429732E-02, 4.828860651E-02, 1.471592178E-01, 4.375000000E-01, 7.812500000E-01
     12958, 4.453125000E-01, 7.812500000E-01,-7.360956456E-02, 5.147995835E-02, 1.429819373E-01, 4.453125000E-01, 7.812500000E-01
     12959, 4.531250000E-01, 7.812500000E-01,-7.494218670E-02, 5.457478143E-02, 1.386961087E-01, 4.531250000E-01, 7.812500000E-01
     12960, 4.609375000E-01, 7.812500000E-01,-7.627639959E-02, 5.756504146E-02, 1.342951614E-01, 4.609375000E-01, 7.812500000E-01
     12961, 4.687500000E-01, 7.812500000E-01,-7.760623766E-02, 6.044268183E-02, 1.297723914E-01, 4.687500000E-01, 7.812500000E-01
     12962, 4.765625000E-01, 7.812500000E-01,-7.892549966E-02, 6.319961407E-02, 1.251209413E-01, 4.765625000E-01, 7.812500000E-01
     12963, 4.843750000E-01, 7.812500000E-01,-8.022776504E-02, 6.582770423E-02, 1.203338121E-01, 4.843750000E-01, 7.812500000E-01
     12964, 4.921875000E-01, 7.812500000E-01,-8.150639071E-02, 6.831876045E-02, 1.154038643E-01, 4.921875000E-01, 7.812500000E-01
     12965, 5.000000000E-01, 7.812500000E-01,-8.275450938E-02, 7.066452623E-02, 1.103238190E-01, 5.000000000E-01, 7.812500000E-01
     12966, 5.078125000E-01, 7.812500000E-01,-8.396503457E-02, 7.285667165E-02, 1.050862533E-01, 5.078125000E-01, 7.812500000E-01
     12967, 5.156250000E-01, 7.812500000E-01,-8.513066521E-02, 7.488678537E-02, 9.968359400E-02, 5.156250000E-01, 7.812500000E-01
     12968, 5.234375000E-01, 7.812500000E-01,-8.624389008E-02, 7.674636840E-02, 9.410811111E-02, 5.234375000E-01, 7.812500000E-01
     12969, 5.312500000E-01, 7.812500000E-01,-8.729699467E-02, 7.842682754E-02, 8.835190727E-02, 5.312500000E-01, 7.812500000E-01
     12970, 5.390625000E-01, 7.812500000E-01,-8.828206673E-02, 7.991947209E-02, 8.240690628E-02, 5.390625000E-01, 7.812500000E-01
     12971, 5.468750000E-01, 7.812500000E-01,-8.919101166E-02, 8.121550590E-02, 7.626483857E-02, 5.468750000E-01, 7.812500000E-01
     12972, 5.546875000E-01, 7.812500000E-01,-9.001554785E-02, 8.230603417E-02, 6.991722478E-02, 5.546875000E-01, 7.812500000E-01
     12973, 5.625000000E-01, 7.812500000E-01,-9.074725062E-02, 8.318203634E-02, 6.335535587E-02, 5.625000000E-01, 7.812500000E-01
     12974, 5.703125000E-01, 7.812500000E-01,-9.137745492E-02, 8.383443878E-02, 5.657027342E-02, 5.703125000E-01, 7.812500000E-01
     12975, 5.781250000E-01, 7.812500000E-01,-9.189762052E-02, 8.425394687E-02, 4.955274267E-02, 5.781250000E-01, 7.812500000E-01
     12976, 5.859375000E-01, 7.812500000E-01,-9.229892902E-02, 8.443138550E-02, 4.229326952E-02, 5.859375000E-01, 7.812500000E-01
     12977, 5.937500000E-01, 7.812500000E-01,-9.257293496E-02, 8.435609261E-02, 3.478216933E-02, 5.937500000E-01, 7.812500000E-01
     12978, 6.015625000E-01, 7.812500000E-01,-9.271092371E-02, 8.402033401E-02, 2.700885222E-02, 6.015625000E-01, 7.812500000E-01
     12979, 6.093750000E-01, 7.812500000E-01,-9.270126646E-02, 8.341553851E-02, 1.896272482E-02, 6.093750000E-01, 7.812500000E-01
     12980, 6.171875000E-01, 7.812500000E-01,-9.253473452E-02, 8.252845281E-02, 1.063264227E-02, 6.171875000E-01, 7.812500000E-01
     12981, 6.250000000E-01, 7.812500000E-01,-9.220488472E-02, 8.135077237E-02, 2.006894401E-03, 6.250000000E-01, 7.812500000E-01
     12982, 6.328125000E-01, 7.812500000E-01,-9.170262463E-02, 7.987421538E-02,-6.926184630E-03, 6.328125000E-01, 7.812500000E-01
     12983, 6.406250000E-01, 7.812500000E-01,-9.101852051E-02, 7.808806077E-02,-1.617941927E-02, 6.406250000E-01, 7.812500000E-01
     12984, 6.484375000E-01, 7.812500000E-01,-9.014374640E-02, 7.598283030E-02,-2.576626333E-02, 6.484375000E-01, 7.812500000E-01
     12985, 6.562500000E-01, 7.812500000E-01,-8.906950557E-02, 7.354901371E-02,-3.570077802E-02, 6.562500000E-01, 7.812500000E-01
     12986, 6.640625000E-01, 7.812500000E-01,-8.778745209E-02, 7.077743383E-02,-4.599777190E-02, 6.640625000E-01, 7.812500000E-01
     12987, 6.718750000E-01, 7.812500000E-01,-8.628943348E-02, 6.765920039E-02,-5.667283701E-02, 6.718750000E-01, 7.812500000E-01
     12988, 6.796875000E-01, 7.812500000E-01,-8.456765442E-02, 6.418590773E-02,-6.774239392E-02, 6.796875000E-01, 7.812500000E-01
     12989, 6.875000000E-01, 7.812500000E-01,-8.261471508E-02, 6.034977671E-02,-7.922371251E-02, 6.875000000E-01, 7.812500000E-01
     12990, 6.953125000E-01, 7.812500000E-01,-8.042370004E-02, 5.614386928E-02,-9.113491069E-02, 6.953125000E-01, 7.812500000E-01
     12991, 7.031250000E-01, 7.812500000E-01,-7.798825497E-02, 5.156233970E-02,-1.034949162E-01, 7.031250000E-01, 7.812500000E-01
     12992, 7.109375000E-01, 7.812500000E-01,-7.530268108E-02, 4.660075055E-02,-1.163233777E-01, 7.109375000E-01, 7.812500000E-01
     12993, 7.187500000E-01, 7.812500000E-01,-7.236203666E-02, 4.125645748E-02,-1.296405040E-01, 7.187500000E-01, 7.812500000E-01
     12994, 7.265625000E-01, 7.812500000E-01,-6.916225208E-02, 3.552907900E-02,-1.434668039E-01, 7.265625000E-01, 7.812500000E-01
     12995, 7.343750000E-01, 7.812500000E-01,-6.570025857E-02, 2.942106655E-02,-1.578226937E-01, 7.343750000E-01, 7.812500000E-01
     12996, 7.421875000E-01, 7.812500000E-01,-6.197414106E-02, 2.293838745E-02,-1.727279316E-01, 7.421875000E-01, 7.812500000E-01
     12997, 7.500000000E-01, 7.812500000E-01,-5.798329819E-02, 1.609133849E-02,-1.882008206E-01, 7.500000000E-01, 7.812500000E-01
     12998, 7.578125000E-01, 7.812500000E-01,-5.372864208E-02, 8.895501413E-03,-2.042571230E-01, 7.578125000E-01, 7.812500000E-01
     12999, 7.656250000E-01, 7.812500000E-01,-4.921282385E-02, 1.372862102E-03,-2.209086111E-01, 7.656250000E-01, 7.812500000E-01
     13000, 7.734375000E-01, 7.812500000E-01,-4.444047615E-02,-6.446921152E-03,-2.381611610E-01, 7.734375000E-01, 7.812500000E-01
     13001, 7.812500000E-01, 7.812500000E-01,-3.941852135E-02,-1.452509276E-02,-2.560123041E-01, 7.812500000E-01, 7.812500000E-01
     13002, 7.890625000E-01, 7.812500000E-01,-3.415649857E-02,-2.281223842E-02,-2.744481371E-01, 7.890625000E-01, 7.812500000E-01
     13003, 7.968750000E-01, 7.812500000E-01,-2.866694433E-02,-3.124664736E-02,-2.934394925E-01, 7.968750000E-01, 7.812500000E-01
     13004, 8.046875000E-01, 7.812500000E-01,-2.296583749E-02,-3.975265108E-02,-3.129372964E-01, 8.046875000E-01, 7.812500000E-01
     13005, 8.125000000E-01, 7.812500000E-01,-1.707307424E-02,-4.823906038E-02,-3.328670637E-01, 8.125000000E-01, 7.812500000E-01
     13006, 8.203125000E-01, 7.812500000E-01,-1.101298792E-02,-5.659784974E-02,-3.531225401E-01, 8.203125000E-01, 7.812500000E-01
     13007, 8.281250000E-01, 7.812500000E-01,-4.814896813E-03,-6.470330040E-02,-3.735585861E-01, 8.281250000E-01, 7.812500000E-01
     13008, 8.359375000E-01, 7.812500000E-01, 1.486360312E-03,-7.241185610E-02,-3.939835182E-01, 8.359375000E-01, 7.812500000E-01
     13009, 8.437500000E-01, 7.812500000E-01, 7.849911499E-03,-7.956300756E-02,-4.141512581E-01, 8.437500000E-01, 7.812500000E-01
     13010, 8.515625000E-01, 7.812500000E-01, 1.422843726E-02,-8.598151835E-02,-4.337538691E-01, 8.515625000E-01, 7.812500000E-01
     13011, 8.593750000E-01, 7.812500000E-01, 2.056788897E-02,-9.148147185E-02,-4.524151058E-01, 8.593750000E-01, 7.812500000E-01
     13012, 8.671875000E-01, 7.812500000E-01, 2.680859955E-02,-9.587197874E-02,-4.696863573E-01, 8.671875000E-01, 7.812500000E-01
     13013, 8.750000000E-01, 7.812500000E-01, 3.288504476E-02,-9.896533014E-02,-4.850447440E-01, 8.750000000E-01, 7.812500000E-01
     13014, 8.828125000E-01, 7.812500000E-01, 3.871643719E-02,-1.005848575E-01,-4.978991289E-01, 8.828125000E-01, 7.812500000E-01
     13015, 8.906250000E-01, 7.812500000E-01, 4.417924569E-02,-1.005971844E-01,-5.075846911E-01, 8.906250000E-01, 7.812500000E-01
     13016, 8.984375000E-01, 7.812500000E-01, 4.932361140E-02,-9.887725653E-02,-5.133974809E-01, 8.984375000E-01, 7.812500000E-01
     13017, 9.062500000E-01, 7.812500000E-01, 5.404336992E-02,-9.538367871E-02,-5.146461100E-01, 9.062500000E-01, 7.812500000E-01
     13018, 9.140625000E-01, 7.812500000E-01, 5.808222266E-02,-9.013448315E-02,-5.106058151E-01, 9.140625000E-01, 7.812500000E-01
     13019, 9.218750000E-01, 7.812500000E-01, 6.151271612E-02,-8.321588278E-02,-5.005706848E-01, 9.218750000E-01, 7.812500000E-01
     13020, 9.296875000E-01, 7.812500000E-01, 6.429638335E-02,-7.481314627E-02,-4.839098461E-01, 9.296875000E-01, 7.812500000E-01
     13021, 9.375000000E-01, 7.812500000E-01, 6.631617915E-02,-6.519278012E-02,-4.601055363E-01, 9.375000000E-01, 7.812500000E-01
     13022, 9.453125000E-01, 7.812500000E-01, 6.755995413E-02,-5.472939931E-02,-4.287936538E-01, 9.453125000E-01, 7.812500000E-01
     13023, 9.531250000E-01, 7.812500000E-01, 6.799088046E-02,-4.386287188E-02,-3.897524525E-01, 9.531250000E-01, 7.812500000E-01
     13024, 9.609375000E-01, 7.812500000E-01, 6.762058402E-02,-3.309736804E-02,-3.429305731E-01, 9.609375000E-01, 7.812500000E-01
     13025, 9.687500000E-01, 7.812500000E-01, 6.642959291E-02,-2.300259353E-02,-2.884372090E-01, 9.687500000E-01, 7.812500000E-01
     13026, 9.765625000E-01, 7.812500000E-01, 6.449811638E-02,-1.412571039E-02,-2.265242374E-01, 9.765625000E-01, 7.812500000E-01
     13027, 9.843750000E-01, 7.812500000E-01, 6.178048938E-02,-7.145422569E-03,-1.575453160E-01, 9.843750000E-01, 7.812500000E-01
     13028, 9.921875000E-01, 7.812500000E-01, 5.939395455E-02,-2.415091191E-03,-8.191249580E-02, 9.921875000E-01, 7.812500000E-01
     13029, 1.000000000E+00, 7.812500000E-01, 5.860402775E-02, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 7.812500000E-01
     13030, 1.752070711E-16, 7.890625000E-01,-6.361422904E-02, 0.000000000E+00, 0.000000000E+00, 1.752070711E-16, 7.890625000E-01
     13031, 7.812500000E-03, 7.890625000E-01,-6.388665790E-02,-7.314379914E-04, 2.892948012E-02, 7.812500000E-03, 7.890625000E-01
     13032, 1.562500000E-02, 7.890625000E-01,-6.469966266E-02,-2.198929683E-03, 5.603293967E-02, 1.562500000E-02, 7.890625000E-01
     13033, 2.343750000E-02, 7.890625000E-01,-6.567349291E-02,-4.423475159E-03, 8.119161296E-02, 2.343750000E-02, 7.890625000E-01
     13034, 3.125000000E-02, 7.890625000E-01,-6.647869671E-02,-7.331170665E-03, 1.043159027E-01, 3.125000000E-02, 7.890625000E-01
     13035, 3.906250000E-02, 7.890625000E-01,-6.712634896E-02,-1.075003240E-02, 1.253686039E-01, 3.906250000E-02, 7.890625000E-01
     13036, 4.687500000E-02, 7.890625000E-01,-6.759378411E-02,-1.454520536E-02, 1.443538742E-01, 4.687500000E-02, 7.890625000E-01
     13037, 5.468750000E-02, 7.890625000E-01,-6.788715046E-02,-1.857316889E-02, 1.613131645E-01, 5.468750000E-02, 7.890625000E-01
     13038, 6.250000000E-02, 7.890625000E-01,-6.800545989E-02,-2.270737268E-02, 1.763170570E-01, 6.250000000E-02, 7.890625000E-01
     13039, 7.031250000E-02, 7.890625000E-01,-6.795720230E-02,-2.683144600E-02, 1.894589590E-01, 7.031250000E-02, 7.890625000E-01
     13040, 7.812500000E-02, 7.890625000E-01,-6.775222709E-02,-3.084519181E-02, 2.008485169E-01, 7.812500000E-02, 7.890625000E-01
     13041, 8.593750000E-02, 7.890625000E-01,-6.740409162E-02,-3.466332679E-02, 2.106060925E-01, 8.593750000E-02, 7.890625000E-01
     13042, 9.375000000E-02, 7.890625000E-01,-6.692839192E-02,-3.821640537E-02, 2.188577294E-01, 9.375000000E-02, 7.890625000E-01
     13043, 1.015625000E-01, 7.890625000E-01,-6.634074134E-02,-4.144913494E-02, 2.257314377E-01, 1.015625000E-01, 7.890625000E-01
     13044, 1.093750000E-01, 7.890625000E-01,-6.565959383E-02,-4.431954287E-02, 2.313539754E-01, 1.093750000E-01, 7.890625000E-01
     13045, 1.171875000E-01, 7.890625000E-01,-6.490391800E-02,-4.679863014E-02, 2.358478967E-01, 1.171875000E-01, 7.890625000E-01
     13046, 1.250000000E-01, 7.890625000E-01,-6.409017625E-02,-4.886773471E-02, 2.393301131E-01, 1.250000000E-01, 7.890625000E-01
     13047, 1.328125000E-01, 7.890625000E-01,-6.323585523E-02,-5.051702578E-02, 2.419112575E-01, 1.328125000E-01, 7.890625000E-01
     13048, 1.406250000E-01, 7.890625000E-01,-6.235686400E-02,-5.174474247E-02, 2.436951564E-01, 1.406250000E-01, 7.890625000E-01
     13049, 1.484375000E-01, 7.890625000E-01,-6.146692625E-02,-5.255214707E-02, 2.447741003E-01, 1.484375000E-01, 7.890625000E-01
     13050, 1.562500000E-01, 7.890625000E-01,-6.058549385E-02,-5.294639957E-02, 2.452389176E-01, 1.562500000E-01, 7.890625000E-01
     13051, 1.640625000E-01, 7.890625000E-01,-5.973546239E-02,-5.295531614E-02, 2.451616135E-01, 1.640625000E-01, 7.890625000E-01
     13052, 1.718750000E-01, 7.890625000E-01,-5.891361837E-02,-5.259009828E-02, 2.446084807E-01, 1.718750000E-01, 7.890625000E-01
     13053, 1.796875000E-01, 7.890625000E-01,-5.811951271E-02,-5.185663247E-02, 2.436514380E-01, 1.796875000E-01, 7.890625000E-01
     13054, 1.875000000E-01, 7.890625000E-01,-5.737653026E-02,-5.078142418E-02, 2.423457701E-01, 1.875000000E-01, 7.890625000E-01
     13055, 1.953125000E-01, 7.890625000E-01,-5.669513958E-02,-4.938640130E-02, 2.407400472E-01, 1.953125000E-01, 7.890625000E-01
     13056, 2.031250000E-01, 7.890625000E-01,-5.607744399E-02,-4.769266957E-02, 2.388771029E-01, 2.031250000E-01, 7.890625000E-01
     13057, 2.109375000E-01, 7.890625000E-01,-5.552912664E-02,-4.572063109E-02, 2.367951840E-01, 2.109375000E-01, 7.890625000E-01
     13058, 2.187500000E-01, 7.890625000E-01,-5.505540443E-02,-4.349104725E-02, 2.345274233E-01, 2.187500000E-01, 7.890625000E-01
     13059, 2.265625000E-01, 7.890625000E-01,-5.465931125E-02,-4.102427382E-02, 2.321024897E-01, 2.265625000E-01, 7.890625000E-01
     13060, 2.343750000E-01, 7.890625000E-01,-5.434342529E-02,-3.833995855E-02, 2.295449791E-01, 2.343750000E-01, 7.890625000E-01
     13061, 2.421875000E-01, 7.890625000E-01,-5.410997163E-02,-3.545706674E-02, 2.268760801E-01, 2.421875000E-01, 7.890625000E-01
     13062, 2.500000000E-01, 7.890625000E-01,-5.395995515E-02,-3.239366113E-02, 2.241137415E-01, 2.500000000E-01, 7.890625000E-01
     13063, 2.578125000E-01, 7.890625000E-01,-5.389421664E-02,-2.916764403E-02, 2.212728415E-01, 2.578125000E-01, 7.890625000E-01
     13064, 2.656250000E-01, 7.890625000E-01,-5.391257927E-02,-2.579548863E-02, 2.183657227E-01, 2.656250000E-01, 7.890625000E-01
     13065, 2.734375000E-01, 7.890625000E-01,-5.401565853E-02,-2.229202181E-02, 2.154026375E-01, 2.734375000E-01, 7.890625000E-01
     13066, 2.812500000E-01, 7.890625000E-01,-5.420314279E-02,-1.867299198E-02, 2.123917117E-01, 2.812500000E-01, 7.890625000E-01
     13067, 2.890625000E-01, 7.890625000E-01,-5.447320775E-02,-1.495290293E-02, 2.093391258E-01, 2.890625000E-01, 7.890625000E-01
     13068, 2.968750000E-01, 7.890625000E-01,-5.482480704E-02,-1.114492598E-02, 2.062495263E-01, 2.968750000E-01, 7.890625000E-01
     13069, 3.046875000E-01, 7.890625000E-01,-5.525625724E-02,-7.262058332E-03, 2.031262297E-01, 3.046875000E-01, 7.890625000E-01
     13070, 3.125000000E-01, 7.890625000E-01,-5.576571382E-02,-3.316474808E-03, 1.999712870E-01, 3.125000000E-01, 7.890625000E-01
     13071, 3.203125000E-01, 7.890625000E-01,-5.635098659E-02, 6.801305046E-04, 1.967856346E-01, 3.203125000E-01, 7.890625000E-01
     13072, 3.281250000E-01, 7.890625000E-01,-5.700971109E-02, 4.716612145E-03, 1.935692561E-01, 3.281250000E-01, 7.890625000E-01
     13073, 3.359375000E-01, 7.890625000E-01,-5.773927364E-02, 8.782283237E-03, 1.903212701E-01, 3.359375000E-01, 7.890625000E-01
     13074, 3.437500000E-01, 7.890625000E-01,-5.853685636E-02, 1.286689139E-02, 1.870400377E-01, 3.437500000E-01, 7.890625000E-01
     13075, 3.515625000E-01, 7.890625000E-01,-5.939945106E-02, 1.696056600E-02, 1.837232461E-01, 3.515625000E-01, 7.890625000E-01
     13076, 3.593750000E-01, 7.890625000E-01,-6.032391748E-02, 2.105378034E-02, 1.803679869E-01, 3.593750000E-01, 7.890625000E-01
     13077, 3.671875000E-01, 7.890625000E-01,-6.130682550E-02, 2.513732778E-02, 1.769708065E-01, 3.671875000E-01, 7.890625000E-01
